Beach Name,Month,Year,tavg,tmin,tmax,prcp,wdir,wspd,pres,Footfall,Wave Height (m),Ocean Currents (m/s),Swell Height (m),Storm Surge,Tsunami Alerts,Humidity (%),UV Index
Dhanushkodi Beach,Apr,2022.0,0.8218029350104823,0.8897637795275587,0.7354694485842024,0.1335628021726587,0.47936581953835394,0.3375706214689265,0.5350274725274744,0.27272727272727276,0.41176470588235303,0.3970588235294118,0.4666666666666667,0.0,0.0,0.2857142857142858,0.7142857142857142
Dhanushkodi Beach,May,2022.0,0.86722571628232,0.98753280839895,0.7675111773472425,0.019896142138039433,0.5843853045998068,0.739406779661017,0.3228021978022042,0.18181818181818182,0.5294117647058825,0.4705882352941177,0.5333333333333333,1.0,0.0,0.19999999999999996,0.857142857142857
Dhanushkodi Beach,Jun,2022.0,0.8259958071278826,0.9376640419947503,0.7399403874813708,0.018364139193410397,0.6136961662725243,0.698093220338983,0.366758241758248,0.09090909090909088,0.7058823529411766,0.5441176470588236,0.6666666666666666,1.0,0.0,0.48571428571428554,0.5714285714285714
Dhanushkodi Beach,Jul,2022.0,0.7889587700908458,0.8700787401574802,0.7198211624441129,0.07232247667177333,0.5935449488725311,0.48940677966101687,0.372939560439562,0.18181818181818182,0.6470588235294119,0.5073529411764707,0.6000000000000001,1.0,1.0,0.6285714285714283,0.4285714285714286
Dhanushkodi Beach,Aug,2022.0,0.7658979734451434,0.8648293963254591,0.6669150521609541,0.03272915381707487,0.6245878160077274,0.5787429378531074,0.3763736263736348,0.27272727272727276,0.3529411764705883,0.3970588235294118,0.4,0.0,0.0,0.6285714285714283,0.2857142857142857
Dhanushkodi Beach,Sep,2022.0,0.7456324248777078,0.8779527559055115,0.6385991058122205,0.020353753407214337,0.572494420943943,0.6437146892655367,0.4835164835164818,0.3636363636363637,0.2941176470588236,0.3602941176470589,0.33333333333333326,0.0,0.0,0.5428571428571429,0.1428571428571428
Dhanushkodi Beach,Oct,2022.0,0.7379454926624738,0.8044619422572178,0.6505216095380026,0.22592069397743778,0.5224994171135462,0.38594632768361586,0.5776098901098976,0.5454545454545454,0.23529411764705888,0.32352941176470595,0.2666666666666666,0.0,0.0,0.4285714285714286,0.2857142857142857
Dhanushkodi Beach,Nov,2022.0,0.6233403214535289,0.6161417322834645,0.4925484351713858,0.1681224010664332,0.2504080205176032,0.42055084745762705,0.6744505494505546,0.7272727272727273,0.3529411764705883,0.3970588235294118,0.33333333333333326,0.0,0.0,0.48571428571428554,0.4285714285714286
Dhanushkodi Beach,Dec,2022.0,0.6296296296296295,0.6194225721784775,0.4888226527570789,0.09472553271920574,0.21466875395530094,0.5692090395480226,0.6565934065934158,0.7272727272727273,0.2941176470588236,0.286764705882353,0.2666666666666666,0.0,0.0,0.5428571428571429,0.2857142857142857
Dhanushkodi Beach,Jan,2023.0,0.5800139762403913,0.5656167979002623,0.43070044709388977,0.010783709038817374,0.0,0.6546610169491525,0.8228021978022042,0.5454545454545454,0.23529411764705888,0.286764705882353,0.33333333333333326,0.0,0.0,0.4285714285714286,0.2857142857142857
Dhanushkodi Beach,Feb,2023.0,0.596785464709993,0.5137795275590552,0.4977645305514158,0.032470503969280355,0.07607500915964428,0.599223163841808,0.7870879120879266,0.45454545454545453,0.2941176470588236,0.32352941176470595,0.4,0.0,0.0,0.3714285714285712,0.4285714285714286
Dhanushkodi Beach,Mar,2023.0,0.7554157931516423,0.6988188976377953,0.6616989567809242,0.024969658383239487,0.25647003963627885,0.47881355932203395,0.7101648351648464,0.3636363636363637,0.41176470588235303,0.3602941176470589,0.4666666666666667,0.0,0.0,0.3142857142857143,0.5714285714285714
Dhanushkodi Beach,Apr,2023.0,0.8476589797344514,0.8215223097112859,0.7913561847988073,0.056704005093412384,0.3855377543883023,0.4396186440677966,0.5817307692307736,0.27272727272727276,0.47058823529411775,0.3970588235294118,0.5333333333333333,1.0,0.0,0.22857142857142843,0.7142857142857142
Dhanushkodi Beach,May,2023.0,0.83298392732355,0.8412073490813646,0.6974664679582712,0.08209148246155071,0.6298504479898744,0.6864406779661018,0.5350274725274744,0.18181818181818182,0.5882352941176472,0.5073529411764707,0.6666666666666666,1.0,0.0,0.19999999999999996,0.857142857142857
Dhanushkodi Beach,Jun,2023.0,0.900069881201957,0.8490813648293961,0.8166915052160952,0.02944629036429836,0.6185924124837624,0.745409604519774,0.4230769230769198,0.09090909090909088,0.7647058823529413,0.5441176470588236,0.7333333333333334,1.0,1.0,0.48571428571428554,0.5714285714285714
Dhanushkodi Beach,Jul,2023.0,0.8441649196366177,0.797244094488189,0.7585692995529061,0.005391854519408687,0.6271525164040902,0.7429378531073446,0.4684065934065984,0.18181818181818182,0.7058823529411766,0.5073529411764707,0.6666666666666666,1.0,1.0,0.6285714285714283,0.4285714285714286
Dhanushkodi Beach,Aug,2023.0,0.809224318658281,0.7335958005249342,0.7257824143070044,0.0017906527924235489,0.5619358491822936,0.678319209039548,0.534340659340657,0.27272727272727276,0.41176470588235303,0.4338235294117648,0.4666666666666667,0.0,0.0,0.5714285714285714,0.2857142857142857
Dhanushkodi Beach,Sep,2023.0,0.7980433263452134,0.7545931758530181,0.726527570789866,0.01790652792423549,0.6214568830563234,0.909957627118644,0.5212912087912116,0.3636363636363637,0.3529411764705883,0.3970588235294118,0.4,0.0,0.0,0.48571428571428554,0.1428571428571428
Dhanushkodi Beach,Oct,2023.0,0.7169811320754715,0.7473753280839893,0.6639344262295079,0.0419808599112632,0.47760050627851985,0.5081214689265536,0.7163461538461604,0.5454545454545454,0.2941176470588236,0.3602941176470589,0.33333333333333326,0.0,0.0,0.4285714285714286,0.2857142857142857
Dhanushkodi Beach,Nov,2023.0,0.6694619147449337,0.6246719160104984,0.5432190760059612,0.25731680627126396,0.14662092395829862,0.47634180790960456,0.715659340659343,0.7272727272727273,0.41176470588235303,0.32352941176470595,0.4,0.0,0.0,0.34285714285714275,0.4285714285714286
Dhanushkodi Beach,Dec,2023.0,0.6296296296296295,0.7093175853018371,0.44485842026825617,0.190227014981795,0.14192452453119275,0.7192796610169492,0.7342032967032992,0.7272727272727273,0.3529411764705883,0.32352941176470595,0.33333333333333326,0.0,0.0,0.3999999999999997,0.2857142857142857
Diu Beach,Jan,2022.0,0.292103424178896,0.21916010498687666,0.29210134128166887,0.00031833827420863094,0.30826366452386506,0.4247881355932204,0.929258241758248,0.6363636363636362,0.11764705882352944,0.17647058823529416,0.19999999999999998,0.0,0.0,0.34285714285714275,0.4285714285714286
Diu Beach,Feb,2022.0,0.4011180992313068,0.31430446194225714,0.4746646795827125,0.0,0.7508909835792558,0.3877118644067796,0.7932692307692406,0.5454545454545454,0.17647058823529416,0.25,0.2666666666666666,0.0,0.0,0.2571428571428569,0.5714285714285714
Diu Beach,Mar,2022.0,0.7002096436058702,0.6981627296587926,0.7771982116244409,0.0,0.8248676015055124,0.42761299435028255,0.6311813186813282,0.45454545454545453,0.23529411764705888,0.32352941176470595,0.33333333333333326,0.0,0.0,0.19999999999999996,0.7142857142857142
Diu Beach,Apr,2022.0,0.7330538085255065,0.819553805774278,0.6885245901639343,0.0,0.8318622389501381,0.512005649717514,0.5041208791208902,0.3636363636363637,0.2941176470588236,0.3970588235294118,0.4,0.0,0.0,0.1428571428571428,0.857142857142857
Diu Beach,May,2022.0,0.7686932215234106,0.92257217847769,0.6862891207153501,0.0,0.800086600273124,0.751412429378531,0.2912087912088026,0.27272727272727276,0.41176470588235303,0.4705882352941177,0.5333333333333333,1.0,0.0,0.34285714285714275,0.5714285714285714
Diu Beach,Jun,2022.0,0.7568134171907759,0.9140419947506558,0.6646795827123695,0.03885716559559101,0.709189621290344,0.5903954802259888,0.2101648351648322,0.18181818181818182,0.5882352941176472,0.5441176470588236,0.6666666666666666,1.0,0.0,0.48571428571428554,0.4285714285714286
Diu Beach,Jul,2022.0,0.6491963661774984,0.8464566929133858,0.4411326378539493,0.23477447722886532,0.7710422009792491,0.855225988700565,0.1579670329670364,0.09090909090909088,0.5294117647058825,0.5073529411764707,0.6000000000000001,1.0,1.0,0.6285714285714283,0.2857142857142857
Diu Beach,Aug,2022.0,0.6303284416491965,0.8267716535433071,0.48286140089418783,0.11038379658184277,0.7774706058688339,0.7178672316384181,0.1682692307692406,0.18181818181818182,0.3529411764705883,0.3970588235294118,0.4666666666666667,0.0,0.0,0.5428571428571429,0.1428571428571428
Diu Beach,Sep,2022.0,0.6666666666666667,0.8143044619422569,0.5760059612518629,0.18748134736674557,0.832961396262865,0.4173728813559322,0.4155219780219852,0.27272727272727276,0.23529411764705888,0.3602941176470589,0.4,0.0,0.0,0.4285714285714286,0.2857142857142857
Diu Beach,Oct,2022.0,0.7141858839972048,0.7913385826771652,0.685543964232489,0.0001193768528282366,0.4970522599340506,0.3548728813559322,0.671016483516496,0.45454545454545453,0.2941176470588236,0.32352941176470595,0.33333333333333326,0.0,0.0,0.3142857142857143,0.4285714285714286
Diu Beach,Nov,2022.0,0.6163522012578617,0.5990813648293961,0.6736214605067063,0.0,0.17103553941977817,0.3354519774011299,0.8337912087912116,0.6363636363636362,0.3529411764705883,0.3970588235294118,0.4,0.0,0.0,0.19999999999999996,0.5714285714285714
Diu Beach,Dec,2022.0,0.5108315863032844,0.45406824146981617,0.5633383010432191,0.0003780267006227492,0.1942510741764647,0.3255649717514124,0.8262362637362628,0.6363636363636362,0.23529411764705888,0.286764705882353,0.33333333333333326,0.0,0.0,0.2571428571428569,0.4285714285714286
Diu Beach,Jan,2023.0,0.31935709294199865,0.2007874015748029,0.35991058122205644,0.0,0.3615561402924425,0.5024717514124294,0.9752747252747298,0.6363636363636362,0.17647058823529416,0.25,0.2666666666666666,0.0,0.0,0.2571428571428569,0.4285714285714286
Diu Beach,Feb,2023.0,0.519916142557652,0.3759842519685038,0.6915052160953801,0.0,0.5274955867168504,0.48057909604519766,0.9017857142857224,0.5454545454545454,0.23529411764705888,0.32352941176470595,0.33333333333333326,0.0,0.0,0.19999999999999996,0.5714285714285714
Diu Beach,Mar,2023.0,0.6352201257861636,0.637795275590551,0.7026825633383011,0.0,0.5936448722645971,0.5310734463276836,0.765796703296715,0.45454545454545453,0.3529411764705883,0.3970588235294118,0.4,0.0,0.0,0.1428571428571428,0.7142857142857142
Diu Beach,Apr,2023.0,0.7484276729559749,0.7395013123359578,0.8420268256333827,0.007421261017488709,0.8398561103154248,0.6638418079096046,0.6092032967032992,0.3636363636363637,0.41176470588235303,0.4338235294117648,0.4666666666666667,1.0,0.0,0.05714285714285694,0.857142857142857
Diu Beach,May,2023.0,0.8441649196366177,0.9146981627296588,0.834575260804769,0.0009550148226258928,0.8203377410651833,0.7718926553672316,0.5432692307692406,0.27272727272727276,0.5294117647058825,0.5073529411764707,0.6000000000000001,1.0,0.0,0.19999999999999996,0.7142857142857142
Diu Beach,Jun,2023.0,0.7875611460517122,0.9356955380577426,0.6236959761549925,0.18841646604723344,0.6952003464010924,1.0,0.2568681318681314,0.18181818181818182,0.6470588235294119,0.5441176470588236,0.7333333333333334,1.0,1.0,0.48571428571428554,0.4285714285714286
Diu Beach,Jul,2023.0,0.6757512229210343,0.8503937007874015,0.468703427719821,0.2861861085135592,0.7896279519035405,0.9360875706214689,0.2019230769230802,0.09090909090909088,0.5882352941176472,0.5073529411764707,0.6666666666666666,1.0,1.0,0.6285714285714283,0.2857142857142857
Diu Beach,Aug,2023.0,0.671558350803634,0.8405511811023619,0.5856929955290608,0.011619347008615027,0.7654464910235486,0.9170197740112995,0.4278846153846274,0.18181818181818182,0.41176470588235303,0.4338235294117648,0.4666666666666667,0.0,0.0,0.5428571428571429,0.1428571428571428
Diu Beach,Sep,2023.0,0.7547169811320753,0.8556430446194222,0.8435171385991058,0.04462704681562245,0.8181061186423741,0.6546610169491525,0.396978021978029,0.27272727272727276,0.2941176470588236,0.3970588235294118,0.4,0.0,0.0,0.4285714285714286,0.2857142857142857
Diu Beach,Oct,2023.0,0.7533193570929422,0.7618110236220471,0.8420268256333827,0.0,0.6493022016454051,0.43220338983050843,0.7548076923076934,0.45454545454545453,0.3529411764705883,0.3602941176470589,0.33333333333333326,0.0,0.0,0.3142857142857143,0.4285714285714286
Diu Beach,Nov,2023.0,0.6443046820405312,0.6784776902887136,0.6557377049180326,0.021229183661288075,0.13929320854011923,0.40536723163841804,0.8221153846153868,0.6363636363636362,0.2941176470588236,0.32352941176470595,0.33333333333333326,0.0,0.0,0.2571428571428569,0.5714285714285714
Diu Beach,Dec,2023.0,0.4682040531097136,0.4842519685039367,0.4679582712369599,0.00045761126917490694,0.12130699796822435,0.47846045197740117,0.8901098901098976,0.6363636363636362,0.23529411764705888,0.286764705882353,0.2666666666666666,0.0,0.0,0.34285714285714275,0.4285714285714286
Gokarna Beach,Jan,2022.0,0.4828791055206152,0.44750656167978986,0.5968703427719819,0.0002586498477945126,0.2184325350564567,0.24999999999999994,0.6950549450549488,0.7272727272727273,0.11764705882352944,0.25,0.33333333333333326,0.0,0.0,0.4285714285714286,0.2857142857142857
Gokarna Beach,Feb,2022.0,0.5066387141858841,0.45341207349081347,0.5991058122205661,0.0,0.35715951104153487,0.2401129943502825,0.6263736263736348,0.6363636363636362,0.23529411764705888,0.32352941176470595,0.4,0.0,0.0,0.34285714285714275,0.4285714285714286
Gokarna Beach,Mar,2022.0,0.6673654786862333,0.637795275590551,0.6810730253353205,0.00527247766658045,0.49758518469173635,0.21468926553672313,0.5096153846153868,0.5454545454545454,0.3529411764705883,0.3970588235294118,0.4666666666666667,0.0,0.0,0.2571428571428569,0.5714285714285714
Gokarna Beach,Apr,2022.0,0.7568134171907759,0.748031496062992,0.7444113263785397,0.026521557470006563,0.7493588249009092,0.20833333333333331,0.4766483516483504,0.45454545454545453,0.2941176470588236,0.3602941176470589,0.43333333333333335,0.0,0.0,0.19999999999999996,0.7142857142857142
Gokarna Beach,May,2022.0,0.6883298392732355,0.7467191601049866,0.6251862891207152,0.24438431388153833,0.8292309229590648,0.3361581920903955,0.3413461538461604,0.3636363636363637,0.41176470588235303,0.4705882352941177,0.5333333333333333,1.0,0.0,0.3999999999999997,0.5714285714285714
Gokarna Beach,Jun,2022.0,0.5779175401816912,0.6771653543307085,0.5350223546944859,0.5280436123435666,0.6568963794424274,0.27259887005649713,0.3791208791208902,0.09090909090909088,0.6470588235294119,0.5441176470588236,0.6666666666666666,1.0,1.0,0.6285714285714283,0.4285714285714286
Gokarna Beach,Jul,2022.0,0.5115303983228514,0.6719160104986875,0.36438152011922487,0.779610433536937,0.8622389501382273,0.3862994350282486,0.4079670329670364,0.0,0.5294117647058825,0.5073529411764707,0.6000000000000001,1.0,1.0,0.7142857142857142,0.2857142857142857
Gokarna Beach,Aug,2022.0,0.5066387141858841,0.6758530183727033,0.35618479880774956,0.47372714430671886,0.8579422442793857,0.41172316384180785,0.4024725274725398,0.09090909090909088,0.3529411764705883,0.3970588235294118,0.4666666666666667,0.0,0.0,0.5714285714285714,0.1428571428571428
Gokarna Beach,Sep,2022.0,0.5290006988120197,0.64501312335958,0.41803278688524603,0.32888322954179183,0.7749059054724712,0.2842514124293785,0.493818681318686,0.18181818181818182,0.2941176470588236,0.3602941176470589,0.4,0.0,0.0,0.48571428571428554,0.2857142857142857
Gokarna Beach,Oct,2022.0,0.5807127882599581,0.6049868766404197,0.5581222056631892,0.07451105230695768,0.43536621923192215,0.1995056497175141,0.5782967032967008,0.3636363636363637,0.23529411764705888,0.32352941176470595,0.3666666666666667,0.0,0.0,0.3714285714285712,0.4285714285714286
Gokarna Beach,Nov,2022.0,0.6226415094339623,0.5879265091863516,0.7354694485842024,0.030978293308927395,0.2061086500349732,0.19597457627118642,0.6256868131868174,0.6363636363636362,0.3529411764705883,0.3970588235294118,0.43333333333333335,0.0,0.0,0.2571428571428569,0.5714285714285714
Gokarna Beach,Dec,2022.0,0.5639412997903566,0.4940944881889763,0.7190760059612518,0.016553590258848807,0.1659061386270526,0.240819209039548,0.6023351648351678,0.6363636363636362,0.2941176470588236,0.32352941176470595,0.4,0.0,0.0,0.3142857142857143,0.4285714285714286
Gokarna Beach,Jan,2023.0,0.49545772187281645,0.42060367454068237,0.6266766020864378,0.0006366765484172619,0.20510941611431238,0.3633474576271186,0.7287087912088026,0.7272727272727273,0.17647058823529416,0.286764705882353,0.33333333333333326,0.0,0.0,0.3714285714285712,0.2857142857142857
Gokarna Beach,Feb,2023.0,0.5856044723969254,0.4671916010498688,0.7496274217585692,0.0,0.19131998800919298,0.3160310734463277,0.6785714285714306,0.6363636363636362,0.2941176470588236,0.32352941176470595,0.4,0.0,0.0,0.2857142857142858,0.4285714285714286
Gokarna Beach,Mar,2023.0,0.7658979734451434,0.5269028871391076,0.783159463487332,0.005133204671614174,0.6713186556972986,0.4463276836158192,0.6565934065934158,0.5454545454545454,0.41176470588235303,0.3602941176470589,0.4666666666666667,0.0,0.0,0.19999999999999996,0.5714285714285714
Gokarna Beach,Apr,2023.0,0.8064290705800139,0.7893700787401573,0.7026825633383011,0.0022482640615984558,0.8567431635745928,0.41384180790960445,0.558379120879124,0.45454545454545453,0.3529411764705883,0.3970588235294118,0.43333333333333335,0.0,0.0,0.1428571428571428,0.7142857142857142
Gokarna Beach,May,2023.0,0.8476589797344514,0.8274278215223095,0.69672131147541,0.028550963968086585,0.8992106052026779,0.4932909604519774,0.5638736263736348,0.3636363636363637,0.47058823529411775,0.5073529411764707,0.5333333333333333,1.0,0.0,0.34285714285714275,0.5714285714285714
Gokarna Beach,Jun,2023.0,0.6855345911949686,0.7775590551181101,0.5223546944858417,0.4225343705855434,0.707524231422576,0.461864406779661,0.5048076923076934,0.09090909090909088,0.7058823529411766,0.5441176470588236,0.6666666666666666,1.0,1.0,0.5428571428571429,0.4285714285714286
Gokarna Beach,Jul,2023.0,0.509433962264151,0.679790026246719,0.28912071535022354,0.9811384572531386,0.7999200612863471,0.6186440677966101,0.554258241758248,0.0,0.5882352941176472,0.5073529411764707,0.6000000000000001,1.0,1.0,0.6285714285714283,0.2857142857142857
Gokarna Beach,Aug,2023.0,0.6219426974143956,0.7198162729658789,0.427719821162444,0.09388989474940809,0.8537454618126102,0.39088983050847453,0.6380494505494596,0.09090909090909088,0.41176470588235303,0.3970588235294118,0.4666666666666667,0.0,0.0,0.48571428571428554,0.1428571428571428
Gokarna Beach,Sep,2023.0,0.5890985324947591,0.711286089238845,0.4135618479880776,0.26501661327868525,0.7583519301868566,0.3951271186440678,0.5473901098901166,0.18181818181818182,0.3529411764705883,0.3602941176470589,0.43333333333333335,0.0,0.0,0.4285714285714286,0.2857142857142857
Gokarna Beach,Oct,2023.0,0.6505939902166318,0.7381889763779527,0.5655737704918034,0.0835041085533515,0.49898411218066147,0.3110875706214689,0.7060439560439562,0.3636363636363637,0.2941176470588236,0.32352941176470595,0.4,0.0,0.0,0.3142857142857143,0.4285714285714286
Gokarna Beach,Nov,2023.0,0.6722571628232006,0.6778215223097112,0.6833084947839048,0.041841586916296934,0.18112780201845252,0.28248587570621464,0.642857142857153,0.6363636363636362,0.41176470588235303,0.3602941176470589,0.43333333333333335,0.0,0.0,0.2571428571428569,0.5714285714285714
Gokarna Beach,Dec,2023.0,0.7064989517819709,0.6679790026246718,0.7943368107302531,0.008734406398599312,0.21586783466009396,0.3845338983050847,0.6414835164835182,0.6363636363636362,0.3529411764705883,0.32352941176470595,0.4,0.0,0.0,0.3714285714285712,0.4285714285714286
Kovalam Beach,Jan,2022.0,0.7141858839972048,0.6299212598425196,0.5953800298062593,0.0009948071069019718,0.9197282083735802,0.13559322033898308,0.679258241758248,0.8181818181818181,0.17647058823529416,0.32352941176470595,0.33333333333333326,0.0,0.0,0.6285714285714283,0.2857142857142857
Kovalam Beach,Feb,2022.0,0.7058001397624039,0.6417322834645668,0.6095380029806257,0.15320029446290365,0.8027512240615526,0.11758474576271187,0.6201923076923066,0.7272727272727273,0.23529411764705888,0.3970588235294118,0.4,0.0,0.0,0.48571428571428554,0.4285714285714286
Kovalam Beach,Mar,2022.0,0.76659678546471,0.7309711286089237,0.6661698956780921,0.04106563737291339,0.876428071811611,0.15360169491525422,0.5556318681318828,0.5454545454545454,0.2941176470588236,0.3602941176470589,0.4666666666666667,0.0,0.0,0.34285714285714275,0.5714285714285714
Kovalam Beach,Apr,2022.0,0.7267645003494061,0.7572178477690287,0.6751117734724295,0.08485704621873817,0.6885387869300202,0.14583333333333331,0.5295329670329778,0.3636363636363637,0.3529411764705883,0.4705882352941177,0.5333333333333333,0.0,0.0,0.6285714285714283,0.7142857142857142
Kovalam Beach,May,2022.0,0.6722571628232006,0.7388451443569554,0.5909090909090908,0.3295596983744852,0.9452086733504313,0.24258474576271188,0.4539835164835182,0.27272727272727276,0.5294117647058825,0.5441176470588236,0.6666666666666666,1.0,0.0,0.7714285714285711,0.5714285714285714
Kovalam Beach,Jun,2022.0,0.6848357791754018,0.7158792650918634,0.5551415797317434,0.12110781719424601,0.9546680877993537,0.3096751412429379,0.4910714285714306,0.09090909090909088,0.7058823529411766,0.6176470588235294,0.7999999999999999,1.0,1.0,0.9142857142857144,0.4285714285714286
Kovalam Beach,Jul,2022.0,0.6100628930817611,0.6633858267716534,0.4925484351713858,0.0941485445972026,0.9556007061253039,0.3834745762711865,0.5034340659340728,0.0,0.6470588235294119,0.5808823529411765,0.7333333333333334,1.0,1.0,0.9999999999999998,0.2857142857142857
Kovalam Beach,Aug,2022.0,0.5897973445143256,0.6706036745406821,0.468703427719821,0.1611587513181194,0.9343503314125837,0.36405367231638414,0.5034340659340728,0.09090909090909088,0.47058823529411775,0.5073529411764707,0.6000000000000001,1.0,0.0,0.7714285714285711,0.1428571428571428
Kovalam Beach,Sep,2022.0,0.6491963661774984,0.7145669291338582,0.5022354694485842,0.0624141978870297,0.9132331878892848,0.2966101694915254,0.5879120879120876,0.18181818181818182,0.41176470588235303,0.4705882352941177,0.5333333333333333,0.0,0.0,0.6285714285714283,0.2857142857142857
Kovalam Beach,Oct,2022.0,0.6457023060796645,0.6817585301837269,0.5186289120715348,0.19030659955034715,0.890184192119375,0.20127118644067798,0.6229395604395762,0.3636363636363637,0.2941176470588236,0.3970588235294118,0.4666666666666667,0.0,0.0,0.48571428571428554,0.4285714285714286
Kovalam Beach,Nov,2022.0,0.6450034940600979,0.643044619422572,0.5342771982116243,0.12355504267722488,0.739366485694301,0.10028248587570622,0.6504120879121018,0.6363636363636362,0.23529411764705888,0.3602941176470589,0.4,0.0,0.0,0.34285714285714275,0.5714285714285714
Kovalam Beach,Dec,2022.0,0.6610761705101327,0.630577427821522,0.5640834575260802,0.07624201667296711,0.8107784032241947,0.10840395480225991,0.608516483516496,0.6363636363636362,0.17647058823529416,0.32352941176470595,0.33333333333333326,0.0,0.0,0.48571428571428554,0.4285714285714286
Kovalam Beach,Jan,2023.0,0.6561844863731656,0.582020997375328,0.557377049180328,0.031256839298859945,0.8041168437531225,0.06814971751412428,0.7300824175824232,0.8181818181818181,0.23529411764705888,0.32352941176470595,0.4,0.0,0.0,0.6285714285714283,0.4285714285714286
Kovalam Beach,Feb,2023.0,0.7071977638015374,0.6587926509186349,0.576751117734724,0.003899643859055729,0.9446757485927454,0.0,0.7101648351648464,0.7272727272727273,0.2941176470588236,0.3970588235294118,0.4666666666666667,0.0,0.0,0.48571428571428554,0.5714285714285714
Kovalam Beach,Mar,2023.0,0.8190076869322152,0.8234908136482938,0.6766020864381517,0.021945444778257495,0.8976118309296206,0.09145480225988702,0.6483516483516496,0.5454545454545454,0.3529411764705883,0.4338235294117648,0.5333333333333333,0.0,0.0,0.34285714285714275,0.7142857142857142
Kovalam Beach,Apr,2023.0,0.8560447239692524,0.835301837270341,0.7339791356184797,0.042577744175404386,0.8259667588182393,0.10981638418079097,0.5666208791208902,0.3636363636363637,0.41176470588235303,0.5073529411764707,0.6000000000000001,0.0,0.0,0.6285714285714283,0.5714285714285714
Kovalam Beach,May,2023.0,0.8686233403214536,0.8307086614173226,0.7377049180327866,0.07843059230815144,0.9200612863471339,0.21151129943502822,0.582417582417591,0.27272727272727276,0.5882352941176472,0.5441176470588236,0.7333333333333334,1.0,0.0,0.7714285714285711,0.4285714285714286
Kovalam Beach,Jun,2023.0,0.7540181691125087,0.7368766404199473,0.6385991058122205,0.11565627424842322,0.9688572094727373,0.3474576271186441,0.5535714285714306,0.09090909090909088,0.7647058823529413,0.6176470588235294,0.8666666666666667,1.0,1.0,0.9142857142857144,0.2857142857142857
Kovalam Beach,Jul,2023.0,0.6820405310971349,0.6975065616797899,0.5551415797317434,0.08883627464634607,0.9481064517203478,0.4060734463276836,0.6160714285714306,0.0,0.7058823529411766,0.5808823529411765,0.7999999999999999,1.0,1.0,0.9999999999999998,0.1428571428571428
Kovalam Beach,Aug,2023.0,0.7309573724668064,0.7690288713910759,0.5834575260804766,0.027078649449871667,0.9339173300469638,0.3905367231638418,0.6394230769230802,0.09090909090909088,0.5294117647058825,0.5073529411764707,0.6666666666666666,1.0,0.0,0.7714285714285711,0.2857142857142857
Kovalam Beach,Sep,2023.0,0.6680642907058001,0.6916010498687662,0.5059612518628911,0.3073953960327092,0.9396795789894413,0.2108050847457627,0.6222527472527446,0.18181818181818182,0.47058823529411775,0.4705882352941177,0.6000000000000001,0.0,0.0,0.6285714285714283,0.4285714285714286
Kovalam Beach,Oct,2023.0,0.7092941998602376,0.702755905511811,0.5849478390461997,0.4229521895704422,0.7843653199213936,0.10981638418079097,0.7225274725274744,0.3636363636363637,0.3529411764705883,0.4338235294117648,0.5333333333333333,0.0,0.0,0.48571428571428554,0.5714285714285714
Kovalam Beach,Nov,2023.0,0.7407407407407409,0.7335958005249342,0.5938897168405362,0.12242096257535662,0.5494121173766778,0.06214689265536723,0.6572802197802332,0.6363636363636362,0.2941176470588236,0.3970588235294118,0.4666666666666667,0.0,0.0,0.34285714285714275,0.4285714285714286
Kovalam Beach,Dec,2023.0,0.7686932215234106,0.8097112860892387,0.6393442622950816,0.08806032510296254,0.7844652433134597,0.06814971751412428,0.6421703296703356,0.6363636363636362,0.23529411764705888,0.3602941176470589,0.4,0.0,0.0,0.48571428571428554,0.2857142857142857
Mandarmani Beach,Jan,2022.0,0.0,0.0,0.0,0.029386601937884244,0.5522765879492388,0.16101694915254233,0.9526098901098976,0.5454545454545454,0.0,0.32352941176470595,0.19999999999999998,0.0,0.0,0.48571428571428554,0.4285714285714286
Mandarmani Beach,Feb,2022.0,0.21034241788958763,0.2158792650918634,0.20193740685543982,0.007043234316865959,0.5482130366718848,0.1906779661016949,0.8193681318681314,0.45454545454545453,0.05882352941176472,0.25,0.2666666666666666,0.0,0.0,0.34285714285714275,0.5714285714285714
Mandarmani Beach,Mar,2022.0,0.5960866526904263,0.6023622047244094,0.622950819672131,0.0010345993911780504,0.6428404889584651,0.27930790960451973,0.5597527472527588,0.3636363636363637,0.11764705882352944,0.32352941176470595,0.33333333333333326,0.0,0.0,0.19999999999999996,0.5714285714285714
Mandarmani Beach,Apr,2022.0,0.751222921034242,0.8845144356955378,0.6140089418777945,0.007421261017488709,0.5717283416047696,0.5321327683615819,0.3825549450549488,0.27272727272727276,0.17647058823529416,0.3970588235294118,0.4,0.0,0.0,0.34285714285714275,0.7142857142857142
Mandarmani Beach,May,2022.0,0.7791754018169113,0.9087926509186351,0.6363636363636362,0.08877658621993194,0.5415181694034573,0.4399717514124294,0.151098901098905,0.18181818181818182,0.23529411764705888,0.4705882352941177,0.4666666666666667,0.0,0.0,0.48571428571428554,0.7142857142857142
Mandarmani Beach,Jun,2022.0,0.7868623340321452,0.9383202099737532,0.6199701937406856,0.1081753248045204,0.5781567464943543,0.5052966101694916,0.0659340659340728,0.09090909090909088,0.41176470588235303,0.5441176470588236,0.5333333333333333,0.0,0.0,0.6285714285714283,0.5714285714285714
